country,date,count
GT,2013-08-01T00:00:00.000Z,3
MX,2013-08-01T00:00:00.000Z,11
NO,2013-08-01T00:00:00.000Z,4
NL,2013-08-01T00:00:00.000Z,254
ID,2013-08-01T00:00:00.000Z,1
CL,2013-08-01T00:00:00.000Z,14
US,2013-08-01T00:00:00.000Z,4
VE,2013-08-01T00:00:00.000Z,1
PH,2013-08-01T00:00:00.000Z,11
CA,2013-08-01T00:00:00.000Z,6
JP,2013-08-01T00:00:00.000Z,15
GB,2013-08-01T00:00:00.000Z,1
US,2013-08-01T00:00:00.000Z,2
NL,2013-08-01T00:00:00.000Z,37
GB,2013-08-01T00:00:00.000Z,53
GB,2013-08-01T00:00:00.000Z,2
US,2013-08-01T00:00:00.000Z,3
CL,2013-08-01T00:00:00.000Z,10
NG,2013-08-01T00:00:00.000Z,13
US,2013-08-01T00:00:00.000Z,17
HN,2013-08-01T00:00:00.000Z,1
NL,2013-08-01T00:00:00.000Z,1
NL,2013-08-01T00:00:00.000Z,1
US,2013-08-01T00:00:00.000Z,6
ID,2013-08-01T00:00:00.000Z,26
SI,2013-08-01T00:00:00.000Z,1
ID,2013-08-01T00:00:00.000Z,1
NL,2013-08-01T00:00:00.000Z,1
GB,2013-08-01T00:00:00.000Z,1
US,2013-08-01T00:00:00.000Z,10
NL,2013-08-01T00:00:00.000Z,1
DE,2013-08-01T00:00:00.000Z,5
JP,2013-08-01T00:00:00.000Z,1
NL,2013-08-01T00:00:00.000Z,4
US,2013-08-01T00:00:00.000Z,18
US,2013-08-01T00:00:00.000Z,17
IS,2013-08-01T00:00:00.000Z,1
TR,2013-08-01T00:00:00.000Z,102
US,2013-08-01T00:00:00.000Z,1
GB,2013-08-01T00:00:00.000Z,2
NZ,2013-08-01T00:00:00.000Z,2
NL,2013-08-01T00:00:00.000Z,2
KR,2013-08-01T00:00:00.000Z,1
CA,2013-08-01T00:00:00.000Z,3
GB,2013-08-01T00:00:00.000Z,4
ID,2013-08-01T00:00:00.000Z,17
ID,2013-08-01T00:00:00.000Z,9
FR,2013-08-01T00:00:00.000Z,2
ES,2013-08-01T00:00:00.000Z,88
ES,2013-08-01T00:00:00.000Z,58
NL,2013-08-01T00:00:00.000Z,1
FR,2013-08-01T00:00:00.000Z,22
FR,2013-08-01T00:00:00.000Z,8
PT,2013-08-01T00:00:00.000Z,48
ER,2013-08-01T00:00:00.000Z,3
CI,2013-08-01T00:00:00.000Z,6
US,2013-08-01T00:00:00.000Z,5
NO,2013-08-01T00:00:00.000Z,3
EE,2013-08-01T00:00:00.000Z,1
SV,2013-08-01T00:00:00.000Z,1
NL,2013-08-01T00:00:00.000Z,10
IT,2013-08-01T00:00:00.000Z,3
FR,2013-08-01T00:00:00.000Z,15
JP,2013-08-01T00:00:00.000Z,1
CA,2013-08-01T00:00:00.000Z,9
US,2013-08-01T00:00:00.000Z,6
ET,2013-08-01T00:00:00.000Z,2
US,2013-08-01T00:00:00.000Z,68
BR,2013-08-01T00:00:00.000Z,44
BR,2013-08-01T00:00:00.000Z,24
US,2013-08-01T00:00:00.000Z,2
RO,2013-08-01T00:00:00.000Z,1
GB,2013-08-01T00:00:00.000Z,1
CI,2013-08-01T00:00:00.000Z,1
KE,2013-08-01T00:00:00.000Z,20
MY,2013-08-01T00:00:00.000Z,1
GP,2013-08-01T00:00:00.000Z,10
PH,2013-08-01T00:00:00.000Z,2
MY,2013-08-01T00:00:00.000Z,6
ID,2013-08-01T00:00:00.000Z,2
US,2013-08-01T00:00:00.000Z,1
US,2013-08-01T00:00:00.000Z,53
ES,2013-08-01T00:00:00.000Z,1
BR,2013-08-01T00:00:00.000Z,2
IS,2013-08-01T00:00:00.000Z,5
NL,2013-08-01T00:00:00.000Z,15
PT,2013-08-01T00:00:00.000Z,32
ID,2013-08-01T00:00:00.000Z,1
RU,2013-08-01T00:00:00.000Z,25
CN,2013-08-01T00:00:00.000Z,1
MH,2013-08-01T00:00:00.000Z,3
FR,2013-08-01T00:00:00.000Z,1
FR,2013-08-01T00:00:00.000Z,3
SS,2013-08-01T00:00:00.000Z,1
BR,2013-08-01T00:00:00.000Z,1
MY,2013-08-01T00:00:00.000Z,78
US,2013-08-01T00:00:00.000Z,3
BR,2013-08-01T00:00:00.000Z,1
RU,2013-08-01T00:00:00.000Z,1
CL,2013-08-01T00:00:00.000Z,15
BR,2013-08-01T00:00:00.000Z,1
FR,2013-08-01T00:00:00.000Z,4
HN,2013-08-01T00:00:00.000Z,2
MY,2013-08-01T00:00:00.000Z,32
VE,2013-08-01T00:00:00.000Z,1
IE,2013-08-01T00:00:00.000Z,2
ZW,2013-08-01T00:00:00.000Z,2
MY,2013-08-01T00:00:00.000Z,20
PE,2013-08-01T00:00:00.000Z,3
ZA,2013-08-01T00:00:00.000Z,10
AT,2013-08-01T00:00:00.000Z,5
BJ,2013-08-01T00:00:00.000Z,1
MY,2013-08-01T00:00:00.000Z,4
US,2013-08-01T00:00:00.000Z,9
FR,2013-08-01T00:00:00.000Z,414
MY,2013-08-01T00:00:00.000Z,13
CD,2013-08-01T00:00:00.000Z,5
BR,2013-08-01T00:00:00.000Z,12
GB,2013-08-01T00:00:00.000Z,1
MY,2013-08-01T00:00:00.000Z,2
GB,2013-08-01T00:00:00.000Z,12
IT,2013-08-01T00:00:00.000Z,1
BE,2013-08-01T00:00:00.000Z,36
US,2013-08-01T00:00:00.000Z,46
IT,2013-08-01T00:00:00.000Z,1
GB,2013-08-01T00:00:00.000Z,1
GT,2013-08-01T00:00:00.000Z,46
US,2013-08-01T00:00:00.000Z,9
MX,2013-08-01T00:00:00.000Z,1
PK,2013-08-01T00:00:00.000Z,1
US,2013-08-01T00:00:00.000Z,62
NL,2013-08-01T00:00:00.000Z,3
BR,2013-08-01T00:00:00.000Z,1
CA,2013-08-01T00:00:00.000Z,1
LK,2013-08-01T00:00:00.000Z,2
NL,2013-08-01T00:00:00.000Z,2
MA,2013-08-01T00:00:00.000Z,4
PH,2013-08-01T00:00:00.000Z,3
NL,2013-08-01T00:00:00.000Z,24
RU,2013-08-01T00:00:00.000Z,7
AR,2013-08-01T00:00:00.000Z,11
AF,2013-08-01T00:00:00.000Z,1
RU,2013-08-01T00:00:00.000Z,35
NL,2013-08-01T00:00:00.000Z,1
AT,2013-08-01T00:00:00.000Z,1
EE,2013-08-01T00:00:00.000Z,1
US,2013-08-01T00:00:00.000Z,4
FR,2013-08-01T00:00:00.000Z,2
GH,2013-08-01T00:00:00.000Z,1
NL,2013-08-01T00:00:00.000Z,1
BF,2013-08-01T00:00:00.000Z,1
AU,2013-08-01T00:00:00.000Z,5
DE,2013-08-01T00:00:00.000Z,1
NL,2013-08-01T00:00:00.000Z,4
IE,2013-08-01T00:00:00.000Z,7
TR,2013-08-01T00:00:00.000Z,1
LK,2013-08-01T00:00:00.000Z,3
PT,2013-08-01T00:00:00.000Z,1
FR,2013-08-01T00:00:00.000Z,5
NL,2013-08-01T00:00:00.000Z,1
US,2013-08-01T00:00:00.000Z,14
IT,2013-08-01T00:00:00.000Z,12
FR,2013-08-01T00:00:00.000Z,1
MY,2013-08-01T00:00:00.000Z,20
CN,2013-08-01T00:00:00.000Z,15
AW,2013-08-01T00:00:00.000Z,1
MX,2013-08-01T00:00:00.000Z,12
FR,2013-08-01T00:00:00.000Z,1
US,2013-08-01T00:00:00.000Z,3
NG,2013-08-01T00:00:00.000Z,1
ZW,2013-08-01T00:00:00.000Z,2
DE,2013-08-01T00:00:00.000Z,1
NL,2013-08-01T00:00:00.000Z,3
GB,2013-08-01T00:00:00.000Z,9
NL,2013-08-01T00:00:00.000Z,7
MY,2013-08-01T00:00:00.000Z,11
BR,2013-08-01T00:00:00.000Z,1
TG,2013-08-01T00:00:00.000Z,1
JE,2013-08-01T00:00:00.000Z,1
GH,2013-08-01T00:00:00.000Z,1
US,2013-08-01T00:00:00.000Z,31
US,2013-08-01T00:00:00.000Z,5
MX,2013-08-01T00:00:00.000Z,4
AU,2013-08-01T00:00:00.000Z,2
MK,2013-08-01T00:00:00.000Z,8
BQ,2013-08-01T00:00:00.000Z,1
NL,2013-08-01T00:00:00.000Z,1
US,2013-08-01T00:00:00.000Z,1
CL,2013-08-01T00:00:00.000Z,13
LK,2013-08-01T00:00:00.000Z,1
MX,2013-08-01T00:00:00.000Z,2
FR,2013-08-01T00:00:00.000Z,8
IT,2013-08-01T00:00:00.000Z,4
RS,2013-08-01T00:00:00.000Z,1
LK,2013-08-01T00:00:00.000Z,1
ID,2013-08-01T00:00:00.000Z,2
ID,2013-08-01T00:00:00.000Z,4
SD,2013-08-01T00:00:00.000Z,1
NL,2013-08-01T00:00:00.000Z,1
CL,2013-08-01T00:00:00.000Z,12
NL,2013-08-01T00:00:00.000Z,1
US,2013-08-01T00:00:00.000Z,2
US,2013-08-01T00:00:00.000Z,1
GB,2013-08-01T00:00:00.000Z,1
US,2013-08-01T00:00:00.000Z,1
US,2013-08-01T00:00:00.000Z,2
AU,2013-08-01T00:00:00.000Z,1
US,2013-08-01T00:00:00.000Z,5
NZ,2013-08-01T00:00:00.000Z,1
ZA,2013-08-01T00:00:00.000Z,1
GA,2013-08-01T00:00:00.000Z,2
TR,2013-08-01T00:00:00.000Z,1
TR,2013-08-01T00:00:00.000Z,1
FR,2013-08-01T00:00:00.000Z,1
GB,2013-08-01T00:00:00.000Z,7
NL,2013-08-01T00:00:00.000Z,1
NL,2013-08-01T00:00:00.000Z,1
NL,2013-08-01T00:00:00.000Z,1
SE,2013-08-01T00:00:00.000Z,1
US,2013-08-01T00:00:00.000Z,13
GB,2013-08-01T00:00:00.000Z,1
TR,2013-08-01T00:00:00.000Z,2
TR,2013-08-01T00:00:00.000Z,2
AR,2013-08-01T00:00:00.000Z,20
US,2013-08-01T00:00:00.000Z,2
GF,2013-08-01T00:00:00.000Z,1
KE,2013-08-01T00:00:00.000Z,10
NA,2013-08-01T00:00:00.000Z,2
ES,2013-08-01T00:00:00.000Z,1
FR,2013-08-01T00:00:00.000Z,3
FM,2013-08-01T00:00:00.000Z,1
VE,2013-08-01T00:00:00.000Z,2
GB,2013-08-01T00:00:00.000Z,1
AE,2013-08-01T00:00:00.000Z,1
GB,2013-08-01T00:00:00.000Z,2
US,2013-08-01T00:00:00.000Z,1
BR,2013-08-01T00:00:00.000Z,5
US,2013-08-01T00:00:00.000Z,4
US,2013-08-01T00:00:00.000Z,7
IN,2013-08-01T00:00:00.000Z,1
ID,2013-08-01T00:00:00.000Z,3
BF,2013-08-01T00:00:00.000Z,1
FR,2013-08-01T00:00:00.000Z,2
CH,2013-08-01T00:00:00.000Z,1
US,2013-08-01T00:00:00.000Z,1
GB,2013-08-01T00:00:00.000Z,9
NL,2013-08-01T00:00:00.000Z,1
MX,2013-08-01T00:00:00.000Z,1
NL,2013-08-01T00:00:00.000Z,1
IQ,2013-08-01T00:00:00.000Z,1
US,2013-08-01T00:00:00.000Z,2
CO,2013-08-01T00:00:00.000Z,1
CO,2013-08-01T00:00:00.000Z,1
US,2013-08-01T00:00:00.000Z,2
LY,2013-08-01T00:00:00.000Z,1
US,2013-08-01T00:00:00.000Z,13
EH,2013-08-01T00:00:00.000Z,1
US,2013-08-01T00:00:00.000Z,6
PT,2013-08-01T00:00:00.000Z,2
JP,2013-08-01T00:00:00.000Z,7
TR,2013-08-01T00:00:00.000Z,1
RS,2013-08-01T00:00:00.000Z,1
SG,2013-08-01T00:00:00.000Z,6
NL,2013-08-01T00:00:00.000Z,1
MX,2013-08-01T00:00:00.000Z,4
US,2013-08-01T00:00:00.000Z,2
NL,2013-08-01T00:00:00.000Z,4
NL,2013-08-01T00:00:00.000Z,4
ES,2013-08-01T00:00:00.000Z,5
US,2013-08-01T00:00:00.000Z,1
MM,2013-08-01T00:00:00.000Z,5
CH,2013-08-01T00:00:00.000Z,14
JP,2013-08-01T00:00:00.000Z,1
FR,2013-08-01T00:00:00.000Z,1
ES,2013-08-01T00:00:00.000Z,1
US,2013-08-01T00:00:00.000Z,46
CN,2013-08-01T00:00:00.000Z,1
EG,2013-08-01T00:00:00.000Z,1
FR,2013-08-01T00:00:00.000Z,6
PT,2013-08-01T00:00:00.000Z,1
TD,2013-08-01T00:00:00.000Z,6
AR,2013-08-01T00:00:00.000Z,1
DO,2013-08-01T00:00:00.000Z,1
BR,2013-08-01T00:00:00.000Z,3
BR,2013-08-01T00:00:00.000Z,4
RS,2013-08-01T00:00:00.000Z,1
FR,2013-08-01T00:00:00.000Z,3
US,2013-08-01T00:00:00.000Z,2
PL,2013-08-01T00:00:00.000Z,1
PT,2013-08-01T00:00:00.000Z,3
KE,2013-08-01T00:00:00.000Z,1
RU,2013-08-01T00:00:00.000Z,1
US,2013-08-01T00:00:00.000Z,1
US,2013-08-01T00:00:00.000Z,5
MY,2013-08-01T00:00:00.000Z,9
AU,2013-08-01T00:00:00.000Z,2
FR,2013-08-01T00:00:00.000Z,1
BR,2013-08-01T00:00:00.000Z,1
FI,2013-08-01T00:00:00.000Z,1
CA,2013-08-01T00:00:00.000Z,1
NA,2013-08-01T00:00:00.000Z,1
CL,2013-08-01T00:00:00.000Z,2
NG,2013-08-01T00:00:00.000Z,1
MX,2013-08-01T00:00:00.000Z,1
GU,2013-08-01T00:00:00.000Z,1
GB,2013-08-01T00:00:00.000Z,1
NL,2013-08-01T00:00:00.000Z,1
US,2013-08-01T00:00:00.000Z,2
NL,2013-08-01T00:00:00.000Z,5
GB,2013-08-01T00:00:00.000Z,1
BR,2013-08-01T00:00:00.000Z,1
VE,2013-08-01T00:00:00.000Z,1
PY,2013-08-01T00:00:00.000Z,3
BE,2013-08-01T00:00:00.000Z,22
TR,2013-08-01T00:00:00.000Z,12
NL,2013-08-01T00:00:00.000Z,6
US,2013-08-01T00:00:00.000Z,1
US,2013-08-01T00:00:00.000Z,1
NL,2013-08-01T00:00:00.000Z,2
BR,2013-08-01T00:00:00.000Z,15
VE,2013-08-01T00:00:00.000Z,1
GA,2013-08-01T00:00:00.000Z,1
ES,2013-08-01T00:00:00.000Z,1
US,2013-08-01T00:00:00.000Z,1
MK,2013-08-01T00:00:00.000Z,1
US,2013-08-01T00:00:00.000Z,4
NL,2013-08-01T00:00:00.000Z,1
US,2013-08-01T00:00:00.000Z,4
BE,2013-08-01T00:00:00.000Z,1
ZW,2013-08-01T00:00:00.000Z,1
MX,2013-08-01T00:00:00.000Z,3
GB,2013-08-01T00:00:00.000Z,3
US,2013-08-01T00:00:00.000Z,12
IQ,2013-08-01T00:00:00.000Z,1
MY,2013-08-01T00:00:00.000Z,2
NL,2013-08-01T00:00:00.000Z,1
MY,2013-08-01T00:00:00.000Z,1
US,2013-08-01T00:00:00.000Z,7
BR,2013-08-01T00:00:00.000Z,1
CL,2013-08-01T00:00:00.000Z,14
NL,2013-08-01T00:00:00.000Z,2
US,2013-08-01T00:00:00.000Z,7
MX,2013-08-01T00:00:00.000Z,2
MX,2013-08-01T00:00:00.000Z,1
NL,2013-08-01T00:00:00.000Z,1
FR,2013-08-01T00:00:00.000Z,2
BR,2013-08-01T00:00:00.000Z,1
SG,2013-08-01T00:00:00.000Z,2
AZ,2013-08-01T00:00:00.000Z,1
MY,2013-08-01T00:00:00.000Z,2
US,2013-08-01T00:00:00.000Z,12
DE,2013-08-01T00:00:00.000Z,5
TR,2013-08-01T00:00:00.000Z,1
SO,2013-08-01T00:00:00.000Z,3
UA,2013-08-01T00:00:00.000Z,1
CM,2013-08-01T00:00:00.000Z,6
JM,2013-08-01T00:00:00.000Z,1
NL,2013-08-01T00:00:00.000Z,1
IN,2013-08-01T00:00:00.000Z,9
RU,2013-08-01T00:00:00.000Z,1
TR,2013-08-01T00:00:00.000Z,1
TH,2013-08-01T00:00:00.000Z,2
TD,2013-08-01T00:00:00.000Z,5
CA,2013-08-01T00:00:00.000Z,10
NL,2013-08-01T00:00:00.000Z,3
US,2013-08-01T00:00:00.000Z,1
ES,2013-08-01T00:00:00.000Z,8
ES,2013-08-01T00:00:00.000Z,15
TR,2013-08-01T00:00:00.000Z,2
BR,2013-08-01T00:00:00.000Z,2
US,2013-08-01T00:00:00.000Z,5
DE,2013-08-01T00:00:00.000Z,3
TR,2013-08-01T00:00:00.000Z,1
CM,2013-08-01T00:00:00.000Z,18
FR,2013-08-01T00:00:00.000Z,1
AF,2013-08-01T00:00:00.000Z,4
BJ,2013-08-01T00:00:00.000Z,2
FR,2013-08-01T00:00:00.000Z,7
US,2013-08-01T00:00:00.000Z,24
SE,2013-08-01T00:00:00.000Z,13
MA,2013-08-01T00:00:00.000Z,1
NL,2013-08-01T00:00:00.000Z,5
NL,2013-08-01T00:00:00.000Z,1
US,2013-08-01T00:00:00.000Z,7
GB,2013-08-01T00:00:00.000Z,7
AR,2013-08-01T00:00:00.000Z,1
MY,2013-08-01T00:00:00.000Z,2
ML,2013-08-01T00:00:00.000Z,2
BO,2013-08-01T00:00:00.000Z,1
BE,2013-08-01T00:00:00.000Z,3
IQ,2013-08-01T00:00:00.000Z,1
MY,2013-08-01T00:00:00.000Z,3
US,2013-08-01T00:00:00.000Z,1
NL,2013-08-01T00:00:00.000Z,1
UG,2013-08-01T00:00:00.000Z,9
ZW,2013-08-01T00:00:00.000Z,2
US,2013-08-01T00:00:00.000Z,2
NL,2013-08-01T00:00:00.000Z,2
NL,2013-08-01T00:00:00.000Z,9
SO,2013-08-01T00:00:00.000Z,4
GB,2013-08-01T00:00:00.000Z,24
BR,2013-08-01T00:00:00.000Z,3
CN,2013-08-01T00:00:00.000Z,1
NG,2013-08-01T00:00:00.000Z,10
ES,2013-08-01T00:00:00.000Z,1
CF,2013-08-01T00:00:00.000Z,2
MY,2013-08-01T00:00:00.000Z,6
AR,2013-08-01T00:00:00.000Z,4
MY,2013-08-01T00:00:00.000Z,5
NL,2013-08-01T00:00:00.000Z,1
CN,2013-08-01T00:00:00.000Z,1
US,2013-08-01T00:00:00.000Z,1
ID,2013-08-01T00:00:00.000Z,1
PA,2013-08-01T00:00:00.000Z,2
FI,2013-08-01T00:00:00.000Z,1
TH,2013-08-01T00:00:00.000Z,1
FR,2013-08-01T00:00:00.000Z,5
NL,2013-08-01T00:00:00.000Z,5
GB,2013-08-01T00:00:00.000Z,26
RU,2013-08-01T00:00:00.000Z,1
ID,2013-08-01T00:00:00.000Z,1
IT,2013-08-01T00:00:00.000Z,1
NL,2013-08-01T00:00:00.000Z,87
VE,2013-08-01T00:00:00.000Z,1
US,2013-08-01T00:00:00.000Z,1
KH,2013-08-01T00:00:00.000Z,1
ZA,2013-08-01T00:00:00.000Z,7
MX,2013-08-01T00:00:00.000Z,1
CL,2013-08-01T00:00:00.000Z,1
GB,2013-08-01T00:00:00.000Z,18
US,2013-08-01T00:00:00.000Z,1
RU,2013-08-01T00:00:00.000Z,3
US,2013-08-01T00:00:00.000Z,2
AE,2013-08-01T00:00:00.000Z,1
BG,2013-08-01T00:00:00.000Z,1
MX,2013-08-01T00:00:00.000Z,2
CA,2013-08-01T00:00:00.000Z,1
RU,2013-08-01T00:00:00.000Z,2
CN,2013-08-01T00:00:00.000Z,1
ES,2013-08-01T00:00:00.000Z,1
RS,2013-08-01T00:00:00.000Z,1
TR,2013-08-01T00:00:00.000Z,1
PS,2013-08-01T00:00:00.000Z,1
ES,2013-08-01T00:00:00.000Z,1
US,2013-08-01T00:00:00.000Z,3
NL,2013-08-01T00:00:00.000Z,1
RU,2013-08-01T00:00:00.000Z,1
NL,2013-08-01T00:00:00.000Z,1
RU,2013-08-01T00:00:00.000Z,6
CN,2013-08-01T00:00:00.000Z,2
NO,2013-08-01T00:00:00.000Z,1
PR,2013-08-01T00:00:00.000Z,1
NL,2013-08-01T00:00:00.000Z,3
GB,2013-08-01T00:00:00.000Z,7
GT,2013-08-01T00:00:00.000Z,2
BR,2013-08-01T00:00:00.000Z,2
GB,2013-08-01T00:00:00.000Z,4
AU,2013-08-01T00:00:00.000Z,1
GT,2013-08-01T00:00:00.000Z,1
CL,2013-08-01T00:00:00.000Z,14
MX,2013-08-01T00:00:00.000Z,1
VE,2013-08-01T00:00:00.000Z,1
SN,2013-08-01T00:00:00.000Z,15
BR,2013-08-01T00:00:00.000Z,2
NP,2013-08-01T00:00:00.000Z,1
ES,2013-08-01T00:00:00.000Z,4
NO,2013-08-01T00:00:00.000Z,2
GT,2013-08-01T00:00:00.000Z,1
JP,2013-08-01T00:00:00.000Z,1
US,2013-08-01T00:00:00.000Z,1
VE,2013-08-01T00:00:00.000Z,1
HU,2013-08-01T00:00:00.000Z,1
PR,2013-08-01T00:00:00.000Z,1
AR,2013-08-01T00:00:00.000Z,1
CL,2013-08-01T00:00:00.000Z,4
US,2013-08-01T00:00:00.000Z,1
GT,2013-08-01T00:00:00.000Z,3
NL,2013-08-01T00:00:00.000Z,11
TR,2013-08-01T00:00:00.000Z,3
US,2013-08-01T00:00:00.000Z,2
MY,2013-08-01T00:00:00.000Z,6
ZW,2013-08-01T00:00:00.000Z,14
ID,2013-08-01T00:00:00.000Z,1
US,2013-08-01T00:00:00.000Z,5
VE,2013-08-01T00:00:00.000Z,2
NL,2013-08-01T00:00:00.000Z,28
MY,2013-08-01T00:00:00.000Z,2
BR,2013-08-01T00:00:00.000Z,1
MY,2013-08-01T00:00:00.000Z,4
LY,2013-08-01T00:00:00.000Z,1
TD,2013-08-01T00:00:00.000Z,1
US,2013-08-01T00:00:00.000Z,4
NL,2013-08-01T00:00:00.000Z,2
MY,2013-08-01T00:00:00.000Z,1
GB,2013-08-01T00:00:00.000Z,2
TR,2013-08-01T00:00:00.000Z,39
CA,2013-08-01T00:00:00.000Z,2
US,2013-08-01T00:00:00.000Z,1
NL,2013-08-01T00:00:00.000Z,1
RS,2013-08-01T00:00:00.000Z,1
ZW,2013-08-01T00:00:00.000Z,1
GN,2013-08-01T00:00:00.000Z,2
TH,2013-08-01T00:00:00.000Z,1
BR,2013-08-01T00:00:00.000Z,2
US,2013-08-01T00:00:00.000Z,4
SG,2013-08-01T00:00:00.000Z,1
MY,2013-08-01T00:00:00.000Z,7
MG,2013-08-01T00:00:00.000Z,2
MX,2013-08-01T00:00:00.000Z,7
IN,2013-08-01T00:00:00.000Z,9
GB,2013-08-01T00:00:00.000Z,6
JP,2013-08-01T00:00:00.000Z,1
BE,2013-08-01T00:00:00.000Z,1
BR,2013-08-01T00:00:00.000Z,1
NO,2013-08-01T00:00:00.000Z,1
ID,2013-08-01T00:00:00.000Z,1
NL,2013-08-01T00:00:00.000Z,3
NO,2013-08-01T00:00:00.000Z,17
ML,2013-08-01T00:00:00.000Z,3
UY,2013-08-01T00:00:00.000Z,1
RU,2013-08-01T00:00:00.000Z,2
CN,2013-08-01T00:00:00.000Z,1
RU,2013-08-01T00:00:00.000Z,1
CN,2013-08-01T00:00:00.000Z,17
NL,2013-08-01T00:00:00.000Z,1
VU,2013-08-01T00:00:00.000Z,1
ID,2013-08-01T00:00:00.000Z,1
LB,2013-08-01T00:00:00.000Z,1
MY,2013-08-01T00:00:00.000Z,3
US,2013-08-01T00:00:00.000Z,2
CO,2013-08-01T00:00:00.000Z,4
MY,2013-08-01T00:00:00.000Z,3
LK,2013-08-01T00:00:00.000Z,1
FR,2013-08-01T00:00:00.000Z,5
NL,2013-08-01T00:00:00.000Z,1
GB,2013-08-01T00:00:00.000Z,5
IT,2013-08-01T00:00:00.000Z,1
GT,2013-08-01T00:00:00.000Z,6
US,2013-08-01T00:00:00.000Z,1
CA,2013-08-01T00:00:00.000Z,2
GT,2013-08-01T00:00:00.000Z,2
FR,2013-08-01T00:00:00.000Z,1
MX,2013-08-01T00:00:00.000Z,19
BR,2013-08-01T00:00:00.000Z,1
US,2013-08-01T00:00:00.000Z,1
NL,2013-08-01T00:00:00.000Z,2
RU,2013-08-01T00:00:00.000Z,7
US,2013-08-01T00:00:00.000Z,1
IT,2013-08-01T00:00:00.000Z,2
AU,2013-08-01T00:00:00.000Z,2
GQ,2013-08-01T00:00:00.000Z,1
US,2013-08-01T00:00:00.000Z,4
AU,2013-08-01T00:00:00.000Z,1
DO,2013-08-01T00:00:00.000Z,2
US,2013-08-01T00:00:00.000Z,1
NL,2013-08-01T00:00:00.000Z,5
GB,2013-08-01T00:00:00.000Z,8
MY,2013-08-01T00:00:00.000Z,1
GP,2013-08-01T00:00:00.000Z,1
GB,2013-08-01T00:00:00.000Z,1
SN,2013-08-01T00:00:00.000Z,1
US,2013-08-01T00:00:00.000Z,6
NL,2013-08-01T00:00:00.000Z,20
GB,2013-08-01T00:00:00.000Z,1
US,2013-08-01T00:00:00.000Z,2
TR,2013-08-01T00:00:00.000Z,2
GB,2013-08-01T00:00:00.000Z,1
UA,2013-08-01T00:00:00.000Z,1
GB,2013-08-01T00:00:00.000Z,1
LK,2013-08-01T00:00:00.000Z,1
GW,2013-08-01T00:00:00.000Z,1
LK,2013-08-01T00:00:00.000Z,2
ES,2013-08-01T00:00:00.000Z,2
LK,2013-08-01T00:00:00.000Z,2
GF,2013-08-01T00:00:00.000Z,2
US,2013-08-01T00:00:00.000Z,1
GQ,2013-08-01T00:00:00.000Z,2
FR,2013-08-01T00:00:00.000Z,4
US,2013-08-01T00:00:00.000Z,3
US,2013-08-01T00:00:00.000Z,8
MY,2013-08-01T00:00:00.000Z,4
GT,2013-08-01T00:00:00.000Z,5
GP,2013-08-01T00:00:00.000Z,3
US,2013-08-01T00:00:00.000Z,1
DE,2013-08-01T00:00:00.000Z,1
RU,2013-08-01T00:00:00.000Z,1
SG,2013-08-01T00:00:00.000Z,3
AU,2013-08-01T00:00:00.000Z,1
TR,2013-08-01T00:00:00.000Z,1
PL,2013-08-01T00:00:00.000Z,1
JP,2013-08-01T00:00:00.000Z,2
TR,2013-08-01T00:00:00.000Z,1
BJ,2013-08-01T00:00:00.000Z,3
EC,2013-08-01T00:00:00.000Z,4
CA,2013-08-01T00:00:00.000Z,17
NL,2013-08-01T00:00:00.000Z,1
TR,2013-08-01T00:00:00.000Z,3
US,2013-08-01T00:00:00.000Z,4
MY,2013-08-01T00:00:00.000Z,4
TR,2013-08-01T00:00:00.000Z,1
US,2013-08-01T00:00:00.000Z,1
PH,2013-08-01T00:00:00.000Z,2
PA,2013-08-01T00:00:00.000Z,13
SN,2013-08-01T00:00:00.000Z,1
US,2013-08-01T00:00:00.000Z,1
TR,2013-08-01T00:00:00.000Z,2
BR,2013-08-01T00:00:00.000Z,1
RS,2013-08-01T00:00:00.000Z,2
CH,2013-08-01T00:00:00.000Z,14
US,2013-08-01T00:00:00.000Z,5
GB,2013-08-01T00:00:00.000Z,2
RU,2013-08-01T00:00:00.000Z,1
ID,2013-08-01T00:00:00.000Z,1
CM,2013-08-01T00:00:00.000Z,1
TR,2013-08-01T00:00:00.000Z,2
GT,2013-08-01T00:00:00.000Z,2
MY,2013-08-01T00:00:00.000Z,1
ES,2013-08-01T00:00:00.000Z,3
NL,2013-08-01T00:00:00.000Z,1
UA,2013-08-01T00:00:00.000Z,1
GB,2013-08-01T00:00:00.000Z,1
US,2013-08-01T00:00:00.000Z,11
GB,2013-08-01T00:00:00.000Z,1
EE,2013-08-01T00:00:00.000Z,1
DE,2013-08-01T00:00:00.000Z,3
US,2013-08-01T00:00:00.000Z,6
ID,2013-08-01T00:00:00.000Z,1
FM,2013-08-01T00:00:00.000Z,2
US,2013-08-01T00:00:00.000Z,2
NL,2013-08-01T00:00:00.000Z,4
SE,2013-08-01T00:00:00.000Z,12
RS,2013-08-01T00:00:00.000Z,1
PT,2013-08-01T00:00:00.000Z,2
ZW,2013-08-01T00:00:00.000Z,7
ID,2013-08-01T00:00:00.000Z,2
PT,2013-08-01T00:00:00.000Z,1
US,2013-08-01T00:00:00.000Z,3
ZW,2013-08-01T00:00:00.000Z,1
FR,2013-08-01T00:00:00.000Z,5
